Hour,DC,Bids,Impressions,Spent
2020-04-04 4:00:00,EU,2760857,1243749,500961
2020-04-04 4:00:00,US,3906184,904990,1671251
2020-04-04 5:00:00,EU,5715147,1342031,528925
2020-04-04 5:00:00,US,6552517,816371,1490703
2020-04-04 6:00:00,EU,5970091,1400948,623949
2020-04-04 6:00:00,US,5699041,658274,1245242
2020-04-04 7:00:00,EU,6482896,1519348,689152
2020-04-04 7:00:00,US,5472658,614437,1285786
2020-04-04 8:00:00,EU,3295973,1237284,644911
2020-04-04 8:00:00,US,2600579,408367,844388
2020-04-04 9:00:00,EU,2450542,1375777,679606
2020-04-04 9:00:00,US,1755062,394687,731607
2020-04-04 10:00:00,EU,6699557,1523168,804052
2020-04-04 10:00:00,US,5224219,447162,758423
2020-04-04 11:00:00,EU,6866750,1512886,831981
2020-04-04 11:00:00,US,5873469,551675,985873
2020-04-04 12:00:00,EU,6860884,1508086,827008
2020-04-04 12:00:00,US,6501907,652302,1179698
2020-04-04 13:00:00,EU,6697864,1532185,786653
2020-04-04 13:00:00,US,7189635,854785,1451693
2020-04-04 14:00:00,EU,6488822,1490299,726896
2020-04-04 14:00:00,US,7681066,948703,1754176
2020-04-04 15:00:00,EU,6150635,1405742,694116
2020-04-04 15:00:00,US,7953790,979860,1852851
2020-04-04 16:00:00,EU,5934448,1307334,642196
2020-04-04 16:00:00,US,8651649,1047789,1916927
2020-04-04 17:00:00,EU,5512661,1189060,615521
2020-04-04 17:00:00,US,8890353,1077772,1939858
2020-04-04 18:00:00,EU,4790218,943268,548658
2020-04-04 18:00:00,US,8453137,1036244,1938952
2020-04-04 19:00:00,EU,4801952,1002526,673560
2020-04-04 19:00:00,US,8219773,1047468,2081675
2020-04-04 20:00:00,EU,4543549,985130,668629
2020-04-04 20:00:00,US,7798916,988291,1979612
2020-04-04 21:00:00,EU,4583800,1083998,605373
2020-04-04 21:00:00,US,7762841,1005369,1867234
2020-04-04 22:00:00,EU,4308281,1057326,555774
2020-04-04 22:00:00,US,7419888,985460,1734382
2020-04-04 23:00:00,EU,3941637,943822,432268
2020-04-04 23:00:00,US,6828904,915196,1591872
2020-04-05 0:00:00,EU,4618800,1086278,516900
2020-04-05 0:00:00,US,7968683,1072223,1924657
2020-04-05 1:00:00,EU,4764303,1087804,477274
2020-04-05 1:00:00,US,8521626,1113278,1784946
2020-04-05 2:00:00,EU,4789142,1092138,447631
2020-04-05 2:00:00,US,7042874,1054081,1723352
2020-04-05 3:00:00,EU,5012060,1154953,430605
2020-04-05 3:00:00,US,6866164,950099,1645729
2020-04-05 4:00:00,EU,5295116,1249149,498481
2020-04-05 4:00:00,US,7387581,1031050,1774643
2020-04-05 5:00:00,EU,5549586,1321142,528168
2020-04-05 5:00:00,US,6712107,911537,1565588
2020-04-05 6:00:00,EU,5918616,1396252,615752
2020-04-05 6:00:00,US,6082131,725389,1258078
2020-04-05 7:00:00,EU,6158706,1489942,675225
2020-04-05 7:00:00,US,5480670,599058,1107742
2020-04-05 8:00:00,EU,6424288,1505689,759450
2020-04-05 8:00:00,US,5454688,516447,940971
2020-04-05 9:00:00,EU,6089663,1437207,744020
2020-04-05 9:00:00,US,4789052,438980,798379
2020-04-05 10:00:00,EU,6033752,1406705,769862
2020-04-05 10:00:00,US,5015802,463156,776166
2020-04-05 11:00:00,EU,6216936,1388176,807815
2020-04-05 11:00:00,US,5390660,549620,937239
2020-04-05 12:00:00,EU,6201932,1416428,775087
2020-04-05 12:00:00,US,6105016,676138,1205422
2020-04-05 13:00:00,EU,6109817,1450528,749014
2020-04-05 13:00:00,US,6819453,798535,1393831
2020-04-05 14:00:00,EU,5931138,1413810,701721
2020-04-05 14:00:00,US,7499102,933874,1599595
2020-04-05 15:00:00,EU,5580745,1304007,642191
2020-04-05 15:00:00,US,7669382,959970,1761231
2020-04-05 16:00:00,EU,5527138,1218238,613147
2020-04-05 16:00:00,US,8358048,1055183,1867525
2020-04-05 17:00:00,EU,4853943,1023744,582480
2020-04-05 17:00:00,US,8323062,1080727,1925677
2020-04-05 18:00:00,EU,4276485,820450,524302
2020-04-05 18:00:00,US,8146659,1080400,1939309
2020-04-05 19:00:00,EU,4158851,833583,613805
2020-04-05 19:00:00,US,8012700,1067562,2105528
2020-04-05 20:00:00,EU,3924166,824152,585357
2020-04-05 20:00:00,US,7529765,1009862,2093261
2020-04-05 21:00:00,EU,4136622,979584,573230
2020-04-05 21:00:00,US,7095507,1005193,1972077
2020-04-05 22:00:00,EU,3851648,905352,505171
2020-04-05 22:00:00,US,6560986,950676,1830154
2020-04-05 23:00:00,EU,3528717,808066,393580
2020-04-05 23:00:00,US,6342089,924328,1678456
2020-04-06 0:00:00,EU,4025198,908406,425530
2020-04-06 0:00:00,US,7410716,1042141,1883634
2020-04-06 1:00:00,EU,3928469,874098,372878
2020-04-06 1:00:00,US,7649838,1006191,1876086
2020-04-06 2:00:00,EU,4093835,911920,355792
2020-04-06 2:00:00,US,7465195,960792,1845157
2020-04-06 3:00:00,EU,4414575,1002151,401633
2020-04-06 3:00:00,US,6892061,954783,1898577
2020-04-06 4:00:00,EU,4760996,1107128,439681
2020-04-06 4:00:00,US,6873515,1000078,1935540
2020-04-06 5:00:00,EU,5243818,1145897,468402
2020-04-06 5:00:00,US,6107476,852308,1641051
2020-04-06 6:00:00,EU,5490992,1182736,529290
2020-04-06 6:00:00,US,5171530,638501,1275672
2020-04-06 7:00:00,EU,5933741,1289812,604078
2020-04-06 7:00:00,US,4954497,525372,1141501
2020-04-06 8:00:00,EU,6064889,1313873,640116
2020-04-06 8:00:00,US,4767919,436713,924209
2020-04-06 9:00:00,EU,6170050,1338695,670329
2020-04-06 9:00:00,US,4740317,400244,800035
2020-04-06 10:00:00,EU,6408809,1387617,762726
2020-04-06 10:00:00,US,5078269,440509,825845
2020-04-06 11:00:00,EU,6259369,1403759,790007
2020-04-06 11:00:00,US,5276048,523546,926703
2020-04-06 12:00:00,EU,6460360,1429005,779704
2020-04-06 12:00:00,US,5943234,613277,1086512
2020-04-06 13:00:00,EU,6450145,1467080,765286
2020-04-06 13:00:00,US,6501744,728164,1262498
2020-04-06 14:00:00,EU,6359479,1477665,718946
2020-04-06 14:00:00,US,7146947,826452,1380810
2020-04-06 15:00:00,EU,6106124,1430811,664334
2020-04-06 15:00:00,US,7693921,891142,1501089
2020-04-06 16:00:00,EU,6003002,1381621,667371
2020-04-06 16:00:00,US,8359221,999057,1722622
2020-04-06 17:00:00,EU,5738213,1325634,684510
2020-04-06 17:00:00,US,8310865,1037007,1824273
2020-04-06 18:00:00,EU,5296614,1252721,677579
2020-04-06 18:00:00,US,7922672,1064468,1944187
2020-04-06 19:00:00,EU,5007835,1195144,771686
2020-04-06 19:00:00,US,8081952,1054346,2056884
2020-04-06 20:00:00,EU,4628308,1091319,686630
2020-04-06 20:00:00,US,7854949,1082464,1992061
2020-04-06 21:00:00,EU,4449663,1088353,588638
2020-04-06 21:00:00,US,7566196,1100648,1957308
2020-04-06 22:00:00,EU,4030749,977774,494950
2020-04-06 22:00:00,US,7168570,1058674,1929670
2020-04-06 23:00:00,EU,3735743,850646,366469
2020-04-06 23:00:00,US,6917625,1001062,1828312
2020-04-07 0:00:00,EU,4186506,920152,394415
2020-04-07 0:00:00,US,7749853,1162900,2147502
2020-04-07 1:00:00,EU,4292188,918673,368392
2020-04-07 1:00:00,US,7946872,1118547,2227676
2020-04-07 2:00:00,EU,4334714,952481,351132
2020-04-07 2:00:00,US,7720581,1132509,2191746
2020-04-07 3:00:00,EU,4424965,977101,374877
2020-04-07 3:00:00,US,6751914,1005792,1890992
2020-04-07 4:00:00,EU,4651237,1051523,410710
2020-04-07 4:00:00,US,6767991,1033855,1849297
2020-04-07 5:00:00,EU,5077226,1124022,454909
2020-04-07 5:00:00,US,6046253,858305,1521680
2020-04-07 6:00:00,EU,5511415,1199030,554776
2020-04-07 6:00:00,US,5467842,691261,1252579
2020-04-07 7:00:00,EU,5849064,1312628,639104
2020-04-07 7:00:00,US,5012749,580411,1170079
2020-04-07 8:00:00,EU,5980798,1358370,679658
2020-04-07 8:00:00,US,5078139,516598,982912
2020-04-07 9:00:00,EU,5880380,1343522,707309
2020-04-07 9:00:00,US,4788202,464463,910385
2020-04-07 10:00:00,EU,5982615,1348409,728221
2020-04-07 10:00:00,US,5110090,494139,951600
2020-04-07 11:00:00,EU,6205696,1361513,742266
2020-04-07 11:00:00,US,5627889,598435,1147800
2020-04-07 12:00:00,EU,6223082,1364706,729437
2020-04-07 12:00:00,US,6310720,709598,1365299
2020-04-07 13:00:00,EU,6215878,1439293,729322
2020-04-07 13:00:00,US,6627396,789661,1446454
2020-04-07 14:00:00,EU,6031174,1419507,668739
2020-04-07 14:00:00,US,7037251,825182,1579901
2020-04-07 15:00:00,EU,5763191,1388013,595867
2020-04-07 15:00:00,US,7483353,795448,1499565
2020-04-07 16:00:00,EU,4402985,987310,376597
2020-04-07 16:00:00,US,10132741,850724,1475913
2020-04-07 17:00:00,EU,5994678,1490576,633638
2020-04-07 17:00:00,US,9392464,1048430,2017194
2020-04-07 18:00:00,EU,5512515,1378647,616971
2020-04-07 18:00:00,US,8203210,1052072,1939123
2020-04-07 19:00:00,EU,5284799,1356430,715666
2020-04-07 19:00:00,US,7999341,1113014,2064170
2020-04-07 20:00:00,EU,4889427,1297872,679182
2020-04-07 20:00:00,US,7684967,1083362,2030998
2020-04-07 21:00:00,EU,4589581,1182045,593927
2020-04-07 21:00:00,US,7391042,1048934,1938513
2020-04-07 22:00:00,EU,4151492,1062740,496913
2020-04-07 22:00:00,US,7017690,1044733,1929149
2020-04-07 23:00:00,EU,3845150,927611,420947
2020-04-07 23:00:00,US,7004049,1012486,1803344
2020-04-08 0:00:00,EU,4311736,1036813,445968
2020-04-08 0:00:00,US,8062526,1245236,2555335
2020-04-08 1:00:00,EU,4375070,965424,386179
2020-04-08 1:00:00,US,8098614,1266306,2479196
2020-04-08 2:00:00,EU,4497614,1050587,390449
2020-04-08 2:00:00,US,7824236,1200738,2196334
2020-04-08 3:00:00,EU,4606451,978347,377808
2020-04-08 3:00:00,US,6790866,1006194,1870108
2020-04-08 4:00:00,EU,5023414,1174941,438376
2020-04-08 4:00:00,US,6655963,1028582,1873593
2020-04-08 5:00:00,EU,5320761,1226818,469744
2020-04-08 5:00:00,US,6105454,971615,1612189
2020-04-08 6:00:00,EU,5623940,1286071,569978
2020-04-08 6:00:00,US,5653699,832222,1366627
2020-04-08 7:00:00,EU,6041554,1409892,637099
2020-04-08 7:00:00,US,5495060,753289,1268175
2020-04-08 8:00:00,EU,5931359,1379322,658848
2020-04-08 8:00:00,US,5083493,531799,964476
2020-04-08 9:00:00,EU,6018508,1353332,695560
2020-04-08 9:00:00,US,4974948,515540,975945
2020-04-08 10:00:00,EU,6032176,1366883,726062
2020-04-08 10:00:00,US,5251752,563117,979119
2020-04-08 11:00:00,EU,5981974,1411960,710561
2020-04-08 11:00:00,US,5907832,689692,1128154
2020-04-08 12:00:00,EU,6035580,1433289,704314
2020-04-08 12:00:00,US,6484935,810120,1306107
2020-04-08 13:00:00,EU,6683478,1515598,677651
2020-04-08 13:00:00,US,7605420,1006446,1488441
2020-04-08 14:00:00,EU,6488589,1497074,611761
2020-04-08 14:00:00,US,8097686,1051510,1486468
2020-04-08 15:00:00,EU,6171368,1444676,616910
2020-04-08 15:00:00,US,8750799,1175595,1792338
2020-04-08 16:00:00,EU,6117655,1429640,597469
2020-04-08 16:00:00,US,9054485,1206093,1877623
2020-04-08 17:00:00,EU,5742343,1400136,658908
2020-04-08 17:00:00,US,8967350,1207984,2038367
2020-04-08 18:00:00,EU,5413775,1346035,714187
2020-04-08 18:00:00,US,8521974,1147149,2028088
2020-04-08 19:00:00,EU,5113690,1310269,803821
2020-04-08 19:00:00,US,8487753,1209069,2216993
2020-04-08 20:00:00,EU,4613071,1198507,725268
2020-04-08 20:00:00,US,8341236,1227489,2174346
2020-04-08 21:00:00,EU,4223364,1097267,610790
2020-04-08 21:00:00,US,8124044,1151503,2018113
2020-04-08 22:00:00,EU,3637533,941106,470219
2020-04-08 22:00:00,US,7484330,1098721,1936698
2020-04-08 23:00:00,EU,3446627,873650,380950
2020-04-08 23:00:00,US,7354221,1132962,2000821
2020-04-09 0:00:00,EU,3719301,909098,347674
2020-04-09 0:00:00,US,8436823,1304147,2430870
2020-04-09 1:00:00,EU,3829830,930519,321056
2020-04-09 1:00:00,US,8588346,1295338,2770190
2020-04-09 2:00:00,EU,3832243,918551,311125
2020-04-09 2:00:00,US,8240699,1223750,2355642
2020-04-09 3:00:00,EU,4104957,973230,309829
2020-04-09 3:00:00,US,7611292,1128812,2223128
2020-04-09 4:00:00,EU,4313135,1022631,344809
2020-04-09 4:00:00,US,7344950,1146612,2087951
2020-04-09 5:00:00,EU,4714071,1086897,388771
2020-04-09 5:00:00,US,6629998,958599,1735364
2020-04-09 6:00:00,EU,5286318,1206972,503276
2020-04-09 6:00:00,US,6179114,830456,1435550
2020-04-09 7:00:00,EU,5796699,1349528,570048
2020-04-09 7:00:00,US,5964467,733583,1340736
2020-04-09 8:00:00,EU,4044387,873452,412452
2020-04-09 8:00:00,US,4871483,469861,842831
2020-04-09 9:00:00,EU,4721799,1044593,508447
2020-04-09 9:00:00,US,4951103,447239,792220
2020-04-09 10:00:00,EU,6204489,1463437,756517
2020-04-09 10:00:00,US,5912320,606115,1109472
2020-04-09 11:00:00,EU,6337308,1484796,809742
2020-04-09 11:00:00,US,6461843,718126,1254239
2020-04-09 12:00:00,EU,6452642,1540130,784791
2020-04-09 12:00:00,US,7279253,874706,1520165
2020-04-09 13:00:00,EU,6606558,1590450,743108
2020-04-09 13:00:00,US,7693738,984752,1705438
2020-04-09 14:00:00,EU,6228757,1488726,686245
2020-04-09 14:00:00,US,7258007,879895,1481390
2020-04-09 15:00:00,EU,6275334,1530667,715603
2020-04-09 15:00:00,US,8245923,1057456,1757662
2020-04-09 16:00:00,EU,6295532,1505727,687264
2020-04-09 16:00:00,US,9219902,1198592,2078381
2020-04-09 17:00:00,EU,6173603,1532226,749607
2020-04-09 17:00:00,US,9176066,1202403,2155658
2020-04-09 18:00:00,EU,5382518,1321253,752877
2020-04-09 18:00:00,US,8883926,1194509,2389237
2020-04-09 19:00:00,EU,5318384,1419120,868850
2020-04-09 19:00:00,US,7018698,1001231,2318530
2020-04-09 20:00:00,EU,5000445,1299212,899988
2020-04-09 20:00:00,US,8257595,1189558,2562936
2020-04-09 21:00:00,EU,4652747,1204500,755610
2020-04-09 21:00:00,US,8014308,1286669,2459105
2020-04-09 22:00:00,EU,4104097,1045274,582127
2020-04-09 22:00:00,US,7337985,1274911,2314775
2020-04-09 23:00:00,EU,3339522,723019,288984
2020-04-09 23:00:00,US,6537743,1000040,1520102
2020-04-10 0:00:00,EU,4044274,959513,380602
2020-04-10 0:00:00,US,9001671,1456559,2670286
2020-04-10 1:00:00,EU,4136437,971279,371821
2020-04-10 1:00:00,US,9270308,1410093,2989572
2020-04-10 2:00:00,EU,3340433,802250,293907
2020-04-10 2:00:00,US,8964748,1380602,2588155
2020-04-10 3:00:00,EU,4111195,975203,336599
2020-04-10 3:00:00,US,8121148,1303662,2406912
2020-04-10 4:00:00,EU,4675557,1116857,392137
2020-04-10 4:00:00,US,8266608,1352243,2364791
2020-04-10 5:00:00,EU,5185247,1225732,444783
2020-04-10 5:00:00,US,7588159,1222819,2103302
2020-04-10 6:00:00,EU,5705270,1336881,624254
2020-04-10 6:00:00,US,6682891,935670,1561040
2020-04-10 7:00:00,EU,6075431,1464181,719750
2020-04-10 7:00:00,US,6369888,829313,1423555
2020-04-10 8:00:00,EU,6344773,1518540,752116
2020-04-10 8:00:00,US,6105871,711322,1182579
2020-04-10 9:00:00,EU,6166116,1506821,795049
2020-04-10 9:00:00,US,5855681,641733,1081582
2020-04-10 10:00:00,EU,6085770,1484465,814541
2020-04-10 10:00:00,US,5719419,649917,1181837
2020-04-10 11:00:00,EU,6265783,1455180,840837
2020-04-10 11:00:00,US,6313306,744581,1314509
2020-04-10 12:00:00,EU,6201539,1495135,825153
2020-04-10 12:00:00,US,6422783,750464,1360554
2020-04-10 13:00:00,EU,6306902,1547908,777221
2020-04-10 13:00:00,US,7534704,963137,1621676
2020-04-10 14:00:00,EU,5978566,1460435,735959
2020-04-10 14:00:00,US,7976012,1014994,1684920
2020-04-10 15:00:00,EU,5853011,1450609,730191
2020-04-10 15:00:00,US,8106462,1046158,1815281
2020-04-10 16:00:00,EU,6013961,1445000,695651
2020-04-10 16:00:00,US,9217485,1127750,1818235
2020-04-10 17:00:00,EU,5715592,1445913,736382
2020-04-10 17:00:00,US,9117102,1167412,2051231
2020-04-10 18:00:00,EU,5246002,1356792,721069
2020-04-10 18:00:00,US,8712393,1102609,2241322
2020-04-10 19:00:00,EU,5002575,1303414,889734
2020-04-10 19:00:00,US,8754666,1171921,2648567
2020-04-10 20:00:00,EU,4625395,1225708,819951
2020-04-10 20:00:00,US,8177706,1102415,2381719
2020-04-10 21:00:00,EU,4066437,1080484,635094
2020-04-10 21:00:00,US,7824625,1018663,1903751
2020-04-10 22:00:00,EU,3646509,979024,514328
2020-04-10 22:00:00,US,7729402,987905,1734216
2020-04-10 23:00:00,EU,3250978,855301,394042
2020-04-10 23:00:00,US,7831818,1002913,1654330
2020-04-11 0:00:00,EU,2860768,740800,351390
2020-04-11 0:00:00,US,8373081,1076363,1751288
2020-04-11 1:00:00,EU,2498202,604138,262531
2020-04-11 1:00:00,US,8527207,1241369,2018215
2020-04-11 2:00:00,EU,2848157,733637,287217
2020-04-11 2:00:00,US,8416107,1213714,2013803
2020-04-11 3:00:00,EU,3359362,851666,360662
2020-04-11 3:00:00,US,7253110,995356,1646902
2020-04-11 4:00:00,EU,3972137,1019088,440852
2020-04-11 4:00:00,US,7139819,1035063,1817677
2020-04-11 5:00:00,EU,4543468,1147403,439890
2020-04-11 5:00:00,US,6628347,902320,1840663
2020-04-11 6:00:00,EU,5107189,1289999,561681
2020-04-11 6:00:00,US,6016096,739091,1430307
2020-04-11 7:00:00,EU,5521285,1447062,697526
2020-04-11 7:00:00,US,5658073,630412,1324825
2020-04-11 8:00:00,EU,5682964,1462394,724193
2020-04-11 8:00:00,US,5184323,526210,1108983
2020-04-11 9:00:00,EU,5693580,1432192,770594
2020-04-11 9:00:00,US,4916412,470566,876337
2020-04-11 10:00:00,EU,5295941,1239038,777882
2020-04-11 10:00:00,US,4916982,482974,883117
2020-04-11 11:00:00,EU,5165584,1168909,768738
2020-04-11 11:00:00,US,5584777,579670,1056065
2020-04-11 12:00:00,EU,5330891,1285801,806845
2020-04-11 12:00:00,US,6082604,739857,1302900
2020-04-11 13:00:00,EU,5562921,1373822,803321
2020-04-11 13:00:00,US,6817819,879301,1547453
2020-04-11 14:00:00,EU,5662163,1380098,754497
2020-04-11 14:00:00,US,7733600,954971,1619822
2020-04-11 15:00:00,EU,5745566,1403711,722698
2020-04-11 15:00:00,US,7991670,1044495,1718398
2020-04-11 16:00:00,EU,6081401,1443221,747245
2020-04-11 16:00:00,US,9135446,1165404,1851154
2020-04-11 17:00:00,EU,5824351,1445125,764352
2020-04-11 17:00:00,US,8997998,1161142,2009180
2020-04-11 18:00:00,EU,5346783,1380156,754976
2020-04-11 18:00:00,US,8705167,1145223,1966158
2020-04-11 19:00:00,EU,5220523,1322742,1062357
2020-04-11 19:00:00,US,8379728,1205575,2529679
2020-04-11 20:00:00,EU,4830440,1256197,1024786
2020-04-11 20:00:00,US,8272316,1202453,2318340
2020-04-11 21:00:00,EU,4408276,1149513,821321
2020-04-11 21:00:00,US,8014340,1142698,2236092
2020-04-11 22:00:00,EU,4213539,1017307,594709
2020-04-11 22:00:00,US,8623862,1064166,1706795
2020-04-11 23:00:00,EU,3601570,892817,410247
2020-04-11 23:00:00,US,8077291,1046094,1731003
2020-04-12 0:00:00,EU,3638515,986710,423608
2020-04-12 0:00:00,US,8472008,1227395,2147132
2020-04-12 1:00:00,EU,3728209,985782,380214
2020-04-12 1:00:00,US,8821084,1241026,2291926
2020-04-12 2:00:00,EU,4001706,1057676,375015
2020-04-12 2:00:00,US,8639269,1283865,2394797
2020-04-12 3:00:00,EU,4024842,1050751,343110
2020-04-12 3:00:00,US,7565188,1111179,2222078
2020-04-12 4:00:00,EU,4294483,1100637,370031
2020-04-12 4:00:00,US,7235073,1084979,2069242
2020-04-12 5:00:00,EU,4644240,1172866,452137
2020-04-12 5:00:00,US,6536285,935658,1840085
2020-04-12 6:00:00,EU,5179919,1312042,578912
2020-04-12 6:00:00,US,6013038,799762,1542653
2020-04-12 7:00:00,EU,5710849,1492034,694961
2020-04-12 7:00:00,US,5667272,653227,1272120
2020-04-12 8:00:00,EU,5989648,1525691,795007
2020-04-12 8:00:00,US,5269217,534651,995341
2020-04-12 9:00:00,EU,6007830,1495987,855850
2020-04-12 9:00:00,US,5040366,475991,892713
2020-04-12 10:00:00,EU,5866123,1428799,847908
2020-04-12 10:00:00,US,5265163,513532,889269
2020-04-12 11:00:00,EU,6108340,1405950,887811
2020-04-12 11:00:00,US,5936475,637221,1081668
2020-04-12 12:00:00,EU,6131582,1497052,882160
2020-04-12 12:00:00,US,6631172,772920,1292133
2020-04-12 13:00:00,EU,6082512,1467434,863495
2020-04-12 13:00:00,US,7279890,921357,1574935
2020-04-12 14:00:00,EU,5926450,1440582,780246
2020-04-12 14:00:00,US,7707346,1011335,1688417
2020-04-12 15:00:00,EU,5773354,1409003,745135
2020-04-12 15:00:00,US,7767098,1037658,1778176
2020-04-12 16:00:00,EU,5788616,1368928,692867
2020-04-12 16:00:00,US,8394137,1075044,1833925
2020-04-12 17:00:00,EU,5702563,1421523,717369
2020-04-12 17:00:00,US,8492083,1091184,1996863
2020-04-12 18:00:00,EU,5250463,1322451,696125
2020-04-12 18:00:00,US,8366651,1087121,2070332
2020-04-12 19:00:00,EU,4894146,1258287,846193
2020-04-12 19:00:00,US,7975188,1083458,2163495
2020-04-12 20:00:00,EU,4325593,1143012,765440
2020-04-12 20:00:00,US,7449150,1020895,2005087
2020-04-12 21:00:00,EU,3924243,1063174,642525
2020-04-12 21:00:00,US,6997801,975287,1895486
2020-04-12 22:00:00,EU,3539168,965886,521921
2020-04-12 22:00:00,US,6770585,948567,1836471
2020-04-12 23:00:00,EU,3162501,832338,385539
2020-04-12 23:00:00,US,6618578,900546,1637158
2020-04-13 0:00:00,EU,3151140,825408,321840
2020-04-13 0:00:00,US,7148003,1020580,2035887
2020-04-13 1:00:00,EU,3150096,824905,278739
2020-04-13 1:00:00,US,7452346,1059108,2116924
2020-04-13 2:00:00,EU,3114157,820547,269081
2020-04-13 2:00:00,US,7327560,1122117,2217369
2020-04-13 3:00:00,EU,3443570,883868,314114
2020-04-13 3:00:00,US,6839033,1055058,2172132
2020-04-13 4:00:00,EU,4210379,1064731,373206
2020-04-13 4:00:00,US,7046472,1159244,2290704
2020-04-13 5:00:00,EU,4663185,1153775,440209
2020-04-13 5:00:00,US,6190994,934581,1811761
2020-04-13 6:00:00,EU,5152793,1241883,567567
2020-04-13 6:00:00,US,5355995,719272,1441957
2020-04-13 7:00:00,EU,5719822,1427985,689646
2020-04-13 7:00:00,US,4622981,543485,1222988
2020-04-13 8:00:00,EU,5913145,1482236,792125
